date,open,high,low,close,volume,trading_value,change_rate,foreign_net,institution_net
2019-01-16,20626,21445,20582,21273,114850,0,3.5686,0,0
2019-01-17,21273,21316,20755,20928,73507,0,-1.6218,0,0
2019-01-18,20884,21014,20669,20799,38115,0,-0.6164,0,0
2019-01-21,20798,21057,20755,20971,49188,0,0.827,0,0
2019-01-22,20971,21359,20712,20755,59131,0,-1.03,0,0
2019-01-23,20496,21143,20496,21058,52911,0,1.4599,0,0
2019-01-24,21143,21963,21143,21618,110782,0,2.6593,0,0
2019-01-25,21877,22006,21186,21964,84955,0,1.6005,0,0
2019-01-28,22136,22783,22049,22438,95829,0,2.1581,0,0
2019-01-29,22524,22567,21532,22050,86006,0,-1.7292,0,0
2019-01-30,22093,23517,22050,23431,155456,0,6.263,0,0
2019-01-31,23560,24897,23301,23949,230177,0,2.2107,0,0
2019-02-01,24164,27357,24164,27012,447788,0,12.7897,0,0
2019-02-07,27486,27918,26408,27012,161580,0,0.0,0,0
2019-02-08,26494,26926,25976,26408,124592,0,-2.236,0,0
2019-02-11,26494,26926,25674,25761,93294,0,-2.45,0,0
2019-02-12,25545,25933,25200,25718,118149,0,-0.1669,0,0
2019-02-13,26063,27357,25890,26840,185557,0,4.3627,0,0
2019-02-14,26710,26710,25890,26322,88007,0,-1.93,0,0
2019-02-15,26019,27443,25976,27055,111543,0,2.7847,0,0
2019-02-18,27055,28134,26796,27228,137992,0,0.6394,0,0
2019-02-19,27875,27918,26796,26797,97472,0,-1.5829,0,0
2019-02-20,26839,28004,26365,27875,105968,0,4.0228,0,0
2019-02-21,27702,28738,27702,28652,132853,0,2.7874,0,0
2019-02-22,28479,28695,27918,28177,67156,0,-1.6578,0,0
2019-02-25,28177,28393,27443,27616,65422,0,-1.991,0,0
2019-02-26,27789,28134,27184,27228,61396,0,-1.405,0,0
2019-02-27,27400,27832,26969,27401,66751,0,0.6354,0,0
2019-02-28,27443,27573,25804,26236,79285,0,-4.2517,0,0
2019-03-04,25588,26753,25588,26020,66121,0,-0.8233,0,0
2019-03-05,25760,26192,25502,25934,46193,0,-0.3305,0,0
2019-03-06,26149,26149,25156,25243,51827,0,-2.6645,0,0
2019-03-07,25070,25804,24768,25718,64027,0,1.8817,0,0
2019-03-08,25200,25674,24811,24898,51295,0,-3.1884,0,0
2019-03-11,24897,25286,23776,24596,67258,0,-1.2129,0,0
2019-03-12,24682,24941,24034,24423,58522,0,-0.7034,0,0
2019-03-13,24423,24552,23991,24035,39807,0,-1.5887,0,0
2019-03-14,23776,24336,23517,23733,71852,0,-1.2565,0,0
2019-03-15,24164,24423,23215,23560,86400,0,-0.7289,0,0
2019-03-18,23560,23905,23473,23733,35847,0,0.7343,0,0
2019-03-19,23819,23991,23473,23690,33172,0,-0.1812,0,0
2019-03-20,23862,23991,22438,22827,110479,0,-3.6429,0,0
2019-03-21,22610,22999,22050,22309,84304,0,-2.2692,0,0
2019-03-22,22352,22697,22050,22266,62594,0,-0.1927,0,0
2019-03-25,22006,22136,21273,21489,73616,0,-3.4896,0,0
2019-03-26,21532,22136,21402,21532,69990,0,0.2001,0,0
2019-03-27,21532,21920,21230,21575,61029,0,0.1997,0,0
2019-03-28,21575,21575,20884,20971,51739,0,-2.7995,0,0
2019-03-29,20841,21489,20841,21489,66333,0,2.4701,0,0
2019-04-01,21704,22093,21316,21489,86305,0,0.0,0,0
2019-04-02,21791,21834,21230,21316,48848,0,-0.8051,0,0
2019-04-03,21445,21791,21100,21662,62650,0,1.6232,0,0
2019-04-04,21791,22610,21575,22309,85962,0,2.9868,0,0
2019-04-05,22567,22610,22006,22050,62955,0,-1.161,0,0
2019-04-08,22136,22308,21920,22223,46213,0,0.7846,0,0
2019-04-09,22308,22395,22049,22050,36426,0,-0.7785,0,0
2019-04-10,22093,22093,21445,21489,68318,0,-2.5442,0,0
2019-04-11,21402,21661,21273,21575,55124,0,0.4002,0,0
2019-04-12,21575,21575,21143,21230,61134,0,-1.5991,0,0
2019-04-15,21273,21661,21230,21316,69880,0,0.4051,0,0
2019-04-16,21445,22524,21230,22525,168511,0,5.6718,0,0
2019-04-17,22740,23215,22352,22482,111041,0,-0.1909,0,0
2019-04-18,21963,22179,20712,21144,183145,0,-5.9514,0,0
2019-04-19,21143,21230,20971,20971,48726,0,-0.8182,0,0
2019-04-22,20971,21057,20626,20669,57712,0,-1.4401,0,0
2019-04-23,20712,20841,20582,20799,62595,0,0.629,0,0
2019-04-24,20798,21143,20669,20712,69261,0,-0.4183,0,0
2019-04-25,20712,20841,19892,20022,102967,0,-3.3314,0,0
2019-04-26,20021,20237,19892,19979,36443,0,-0.2148,0,0
2019-04-29,20021,20496,19676,20367,45347,0,1.942,0,0
2019-04-30,20539,20539,20021,20367,16315,0,0.0,0,0
2019-05-02,19547,20539,19547,19936,73985,0,-2.1162,0,0
2019-05-03,20021,20065,19158,19202,124331,0,-3.6818,0,0
2019-05-07,19072,19115,18597,18598,63138,0,-3.1455,0,0
2019-05-08,18554,18770,18209,18382,47130,0,-1.1614,0,0
2019-05-09,18554,18554,18123,18166,63410,0,-1.1751,0,0
2019-05-10,18209,18382,17432,17778,89215,0,-2.1359,0,0
2019-05-13,18166,18166,17260,17260,52137,0,-2.9137,0,0
2019-05-14,17087,17217,16052,16484,306397,0,-4.4959,0,0
2019-05-15,16397,16785,16138,16742,76284,0,1.5652,0,0
2019-05-16,16828,16828,16181,16397,62782,0,-2.0607,0,0
2019-05-17,16483,16613,15836,15879,92983,0,-3.1591,0,0
2019-05-20,15879,16095,15620,15707,35643,0,-1.0832,0,0
2019-05-21,15620,15750,15404,15534,37529,0,-1.1014,0,0
2019-05-22,15491,15620,15189,15362,53619,0,-1.1072,0,0
2019-05-23,15232,15318,14930,15232,42762,0,-0.8462,0,0
2019-05-24,15145,15275,14584,14671,71132,0,-3.683,0,0
2019-05-27,14541,14843,14541,14758,37897,0,0.593,0,0
2019-05-28,14843,15965,14843,15966,100747,0,8.1854,0,0
2019-05-29,15750,15836,15102,15189,46177,0,-4.8666,0,0
2019-05-30,15102,16267,15102,15879,73438,0,4.5428,0,0
2019-05-31,15836,16138,15706,15836,32971,0,-0.2708,0,0
2019-06-03,15620,15836,15232,15405,44222,0,-2.7216,0,0
2019-06-04,15404,15965,15318,15621,38168,0,1.4021,0,0
2019-06-05,15793,16569,15620,15879,100015,0,1.6516,0,0
2019-06-07,15750,16052,15534,15707,31717,0,-1.0832,0,0
2019-06-10,15793,15793,15361,15491,76311,0,-1.3752,0,0
2019-06-11,15577,16526,15404,16268,165759,0,5.0158,0,0
2019-06-12,16310,17260,16052,16052,235636,0,-1.3278,0,0
2019-06-13,16224,16958,16052,16786,184736,0,4.5726,0,0
2019-06-14,16915,18597,16656,18123,632052,0,7.965,0,0
2019-06-17,18123,18166,16613,16742,301237,0,-7.6202,0,0
2019-06-18,16828,17044,16181,16829,127811,0,0.5197,0,0
2019-06-19,16915,17217,16613,16786,102905,0,-0.2555,0,0
2019-06-20,16828,17217,16613,16656,57338,0,-0.7745,0,0
2019-06-21,16699,16699,16181,16570,67978,0,-0.5163,0,0
2019-06-24,16656,17130,16483,17001,112105,0,2.6011,0,0
2019-06-25,17130,17346,16397,16527,97752,0,-2.7881,0,0
2019-06-26,16483,16569,15836,16009,97883,0,-3.1343,0,0
2019-06-27,16008,16095,15750,15836,75382,0,-1.0806,0,0
2019-06-28,15836,15879,15491,15534,60976,0,-1.907,0,0
2019-07-01,16008,16181,15663,15879,54192,0,2.2209,0,0
2019-07-02,15836,16008,15361,15405,90421,0,-2.9851,0,0
2019-07-03,15404,15534,15145,15318,37142,0,-0.5648,0,0
2019-07-04,15318,15534,14886,15189,54759,0,-0.8421,0,0
2019-07-05,15275,15361,14930,15060,38477,0,-0.8493,0,0
2019-07-08,15059,15102,14498,14499,73948,0,-3.7251,0,0
2019-07-09,14498,14714,13808,13851,112998,0,-4.4693,0,0
2019-07-10,13721,14196,13635,14197,108771,0,2.498,0,0
2019-07-11,14196,14282,13980,14197,51507,0,0.0,0,0
2019-07-12,14196,14239,13894,14024,69403,0,-1.2186,0,0
2019-07-15,14067,14153,13765,13808,42277,0,-1.5402,0,0
2019-07-16,13808,14326,13808,14110,97140,0,2.1871,0,0
2019-07-17,14067,14110,13678,13765,60247,0,-2.4451,0,0
2019-07-18,13678,14023,13635,13765,44394,0,0.0,0,0
2019-07-19,13808,13894,13592,13679,52256,0,-0.6248,0,0
2019-07-22,13721,13721,13333,13506,50381,0,-1.2647,0,0
2019-07-23,13463,13851,13376,13679,55632,0,1.2809,0,0
2019-07-24,13635,14326,13635,13765,119772,0,0.6287,0,0
2019-07-25,13290,13419,12384,12686,305220,0,-7.8387,0,0
2019-07-26,12470,12643,11995,12298,122333,0,-3.0585,0,0
2019-07-29,12168,12297,11521,11608,110394,0,-5.6107,0,0
2019-07-30,11607,12427,11607,11910,116198,0,2.6017,0,0
2019-07-31,12039,12082,11650,11866,33354,0,-0.3694,0,0
2019-08-01,11693,11952,11607,11651,64320,0,-1.8119,0,0
2019-08-02,11348,11391,11003,11090,177296,0,-4.815,0,0
2019-08-05,11176,11219,10140,10184,184140,0,-8.1695,0,0
2019-08-06,9795,10701,9622,10227,155984,0,0.4222,0,0
2019-08-07,10183,10399,9967,10097,101210,0,-1.2711,0,0
2019-08-08,10269,10701,10226,10615,60650,0,5.1302,0,0
2019-08-09,10658,10873,10356,10442,102996,0,-1.6298,0,0
2019-08-12,10528,10917,10313,10529,81003,0,0.8332,0,0
2019-08-13,10442,10744,10269,10486,48165,0,-0.4084,0,0
2019-08-14,10571,10917,10399,10486,90668,0,0.0,0,0
2019-08-16,10269,10485,10226,10313,55508,0,-1.6498,0,0
2019-08-19,10356,10701,10226,10572,81288,0,2.5114,0,0
2019-08-20,10658,11132,10442,10960,108399,0,3.6701,0,0
2019-08-21,10917,11046,10830,11047,42280,0,0.7938,0,0
2019-08-22,11132,11305,10873,10917,67627,0,-1.1768,0,0
2019-08-23,10917,10917,10615,10658,74506,0,-2.3724,0,0
2019-08-26,10356,10701,10356,10529,42960,0,-1.2104,0,0
2019-08-27,10658,10873,10399,10442,41301,0,-0.8263,0,0
2019-08-28,10399,10528,10313,10399,51535,0,-0.4118,0,0
2019-08-29,10442,10485,10226,10270,25481,0,-1.2405,0,0
2019-08-30,10399,11132,10356,10960,138609,0,6.7186,0,0
2019-09-02,10873,11003,10701,10874,69753,0,-0.7847,0,0
2019-09-03,10873,11348,10787,11176,105367,0,2.7773,0,0
2019-09-04,11132,12211,11046,11694,241970,0,4.6349,0,0
2019-09-05,11693,12125,11607,12125,126152,0,3.6857,0,0
2019-09-06,12211,12211,11521,11564,95400,0,-4.6268,0,0
2019-09-09,11607,12082,11607,11823,107513,0,2.2397,0,0
2019-09-10,11866,12384,11866,12384,116559,0,4.745,0,0
2019-09-11,12427,12815,12297,12341,132552,0,-0.3472,0,0
2019-09-16,12470,13333,12470,13118,149593,0,6.2961,0,0
2019-09-17,10356,11046,10010,10097,1514406,0,-23.0294,0,0
2019-09-18,10097,10226,9838,9925,297215,0,-1.7035,0,0
2019-09-19,9967,10054,9665,9709,190167,0,-2.1763,0,0
2019-09-20,9708,9881,9622,9709,210083,0,0.0,0,0
2019-09-23,9708,10054,9622,9968,146296,0,2.6676,0,0
2019-09-24,9924,10226,9838,10184,133040,0,2.1669,0,0
2019-09-25,10010,10226,9924,9925,114610,0,-2.5432,0,0
2019-09-26,10010,10097,9752,9838,66326,0,-0.8766,0,0
2019-09-27,9881,9924,9622,9623,59279,0,-2.1854,0,0
2019-09-30,9665,10010,9622,9666,168071,0,0.4468,0,0
2019-10-01,9708,9795,9277,9450,230828,0,-2.2346,0,0
2019-10-02,9536,9579,9277,9407,158071,0,-0.455,0,0
2019-10-04,9406,9450,8975,9062,119565,0,-3.6675,0,0
2019-10-07,9104,9191,8975,9062,100100,0,0.0,0,0
2019-10-08,9061,9363,9018,9234,154845,0,1.898,0,0
2019-10-10,9277,9320,8932,9062,110137,0,-1.8627,0,0
2019-10-11,9104,9191,9018,9018,45029,0,-0.4855,0,0
2019-10-14,9104,9406,9061,9234,162153,0,2.3952,0,0
2019-10-15,9191,9493,9191,9407,103491,0,1.8735,0,0
2019-10-16,9450,9536,9191,9234,102830,0,-1.8391,0,0
2019-10-17,9277,9320,9061,9191,68287,0,-0.4657,0,0
2019-10-18,9234,9234,9061,9105,56470,0,-0.9357,0,0
2019-10-21,9061,9191,8975,9062,88671,0,-0.4723,0,0
2019-10-22,9061,9104,8932,8975,131150,0,-0.9601,0,0
2019-10-23,8932,9147,8716,8803,127246,0,-1.9164,0,0
2019-10-24,8759,9147,8716,9062,184873,0,2.9422,0,0
2019-10-25,9018,9147,8845,8889,130910,0,-1.9091,0,0
2019-10-28,8975,9838,8802,9838,317258,0,10.6761,0,0
2019-10-29,9795,10054,9277,9364,142939,0,-4.8181,0,0
2019-10-30,9363,9406,9191,9321,39326,0,-0.4592,0,0
2019-10-31,9320,9450,9234,9234,38345,0,-0.9334,0,0
2019-11-01,9234,9406,9147,9234,60826,0,0.0,0,0
2019-11-04,9320,9450,9191,9407,92439,0,1.8735,0,0
2019-11-05,9320,9450,9147,9450,228667,0,0.4571,0,0
2019-11-06,9910,9910,9560,9620,215613,0,1.7989,0,0
2019-11-07,9570,9660,9470,9600,76667,0,-0.2079,0,0
2019-11-08,9550,9720,9550,9700,57360,0,1.0417,0,0
2019-11-11,9660,9700,9460,9510,62783,0,-1.9588,0,0
2019-11-12,9510,9540,9230,9250,104067,0,-2.734,0,0
2019-11-13,9250,9280,9010,9010,96914,0,-2.5946,0,0
2019-11-14,9040,9160,8820,9010,100322,0,0.0,0,0
2019-11-15,8980,9050,8950,8960,71337,0,-0.5549,0,0
2019-11-18,9030,9040,8820,8850,92134,0,-1.2277,0,0
2019-11-19,8830,8890,8710,8710,85054,0,-1.5819,0,0
2019-11-20,8710,8740,8500,8520,100715,0,-2.1814,0,0
2019-11-21,8420,8590,8150,8240,154341,0,-3.2864,0,0
2019-11-22,8200,8680,8200,8410,206916,0,2.0631,0,0
2019-11-25,8410,8780,8230,8660,233469,0,2.9727,0,0
2019-11-26,8670,9360,8640,9350,504497,0,7.9677,0,0
2019-11-27,9350,10100,9230,9690,811088,0,3.6364,0,0
2019-11-28,9500,9500,9030,9050,351650,0,-6.6047,0,0
2019-11-29,9000,9110,8740,9010,175080,0,-0.442,0,0
2019-12-02,8950,9050,8550,8560,179880,0,-4.9945,0,0
2019-12-03,8580,8760,8420,8660,124179,0,1.1682,0,0
2019-12-04,8600,8690,8450,8550,145516,0,-1.2702,0,0
2019-12-05,8560,8590,8340,8470,163393,0,-0.9357,0,0
2019-12-06,8420,8550,8260,8350,131652,0,-1.4168,0,0
2019-12-09,8360,8710,8290,8670,142601,0,3.8323,0,0
2019-12-10,8670,9040,8620,8940,254406,0,3.1142,0,0
2019-12-11,8890,9010,8780,9000,109063,0,0.6711,0,0
2019-12-12,9020,10850,9000,10000,2287123,0,11.1111,0,0
2019-12-13,10000,10100,9790,9900,418434,0,-1.0,0,0
2019-12-16,9900,9910,9270,9270,443430,0,-6.3636,0,0
2019-12-17,9280,10200,9280,9980,911557,0,7.6591,0,0
2019-12-18,10050,10350,9770,9770,318256,0,-2.1042,0,0
2019-12-19,9810,9970,9660,9730,137552,0,-0.4094,0,0
2019-12-20,9670,9800,9450,9590,173841,0,-1.4388,0,0
2019-12-23,9560,10100,9360,10050,458355,0,4.7967,0,0
2019-12-24,10150,10350,9640,9710,359567,0,-3.3831,0,0
2019-12-26,9670,9850,9480,9750,308336,0,0.4119,0,0
2019-12-27,9770,11350,9770,10850,2289210,0,11.2821,0,0
2019-12-30,10650,11800,10400,11550,1544847,0,6.4516,0,0
2020-01-02,11550,11550,11100,11250,600262,0,-2.5974,0,0
2020-01-03,11250,11850,11150,11250,534169,0,0.0,0,0
2020-01-06,11050,11250,10750,10900,329798,0,-3.1111,0,0
2020-01-07,10950,11250,10750,10850,268979,0,-0.4587,0,0
2020-01-08,10700,10800,10200,10400,433481,0,-4.1475,0,0
2020-01-09,10700,11500,10700,11250,545993,0,8.1731,0,0
2020-01-10,11400,13050,11250,12700,1750858,0,12.8889,0,0
2020-01-13,12800,13350,11850,11950,1410309,0,-5.9055,0,0
2020-01-14,12050,12400,11750,12100,538771,0,1.2552,0,0
2020-01-15,12100,12300,11950,12000,268725,0,-0.8264,0,0
2020-01-16,12050,12050,11600,11700,328733,0,-2.5,0,0
2020-01-17,11850,12200,11700,11750,292654,0,0.4274,0,0
2020-01-20,11900,12200,11800,11900,262261,0,1.2766,0,0
2020-01-21,11950,12000,11350,11450,321549,0,-3.7815,0,0
2020-01-22,11350,11700,11250,11500,252486,0,0.4367,0,0
2020-01-23,11550,11600,10950,11200,345671,0,-2.6087,0,0
2020-01-28,10600,10900,10300,10500,460763,0,-6.25,0,0
2020-01-29,10700,10750,10500,10550,182301,0,0.4762,0,0
2020-01-30,10550,10650,10050,10200,319996,0,-3.3175,0,0
2020-01-31,10200,10350,9790,9840,297018,0,-3.5294,0,0
2020-02-03,9690,9910,9300,9800,385601,0,-0.4065,0,0
2020-02-04,9830,10650,9830,10450,448394,0,6.6327,0,0
2020-02-05,10700,10950,10200,10750,407924,0,2.8708,0,0
2020-02-06,11050,11350,10750,11200,454668,0,4.186,0,0
2020-02-07,11100,11500,11100,11250,218528,0,0.4464,0,0
2020-02-10,11150,11500,10950,11350,178408,0,0.8889,0,0
2020-02-11,11300,11550,11150,11250,209499,0,-0.8811,0,0
2020-02-12,11300,11300,10850,11000,158763,0,-2.2222,0,0
2020-02-13,11050,11250,10450,10800,407303,0,-1.8182,0,0
2020-02-14,10850,11050,10750,10950,127561,0,1.3889,0,0
2020-02-17,10950,11000,10200,10350,468465,0,-5.4795,0,0
2020-02-18,10350,10350,10100,10150,152538,0,-1.9324,0,0
2020-02-19,10250,10300,9940,10100,128214,0,-0.4926,0,0
2020-02-20,10150,10150,9830,9890,214702,0,-2.0792,0,0
2020-02-21,9780,9950,9620,9660,131150,0,-2.3256,0,0
2020-02-24,9340,9370,8800,9070,271694,0,-6.1077,0,0
2020-02-25,8890,9530,8890,9390,179327,0,3.5281,0,0
2020-02-26,9120,9390,9090,9340,103860,0,-0.5325,0,0
2020-02-27,9410,9500,8950,8950,200072,0,-4.1756,0,0
2020-02-28,8790,8930,8550,8630,259616,0,-3.5754,0,0
2020-03-02,8640,9030,8610,8900,144962,0,3.1286,0,0
2020-03-03,9200,9460,9110,9170,139383,0,3.0337,0,0
2020-03-04,9100,9470,9000,9470,106312,0,3.2715,0,0
2020-03-05,9520,9660,9310,9380,101244,0,-0.9504,0,0
2020-03-06,9210,9360,9060,9160,96885,0,-2.3454,0,0
2020-03-09,9000,9000,8630,8630,238997,0,-5.786,0,0
2020-03-10,8410,8750,8360,8660,123674,0,0.3476,0,0
2020-03-11,8750,8790,8140,8160,215767,0,-5.7737,0,0
2020-03-12,8060,8150,7500,7500,334369,0,-8.0882,0,0
2020-03-13,6980,6980,6130,6800,665845,0,-9.3333,0,0
2020-03-16,6900,7080,6500,6530,240319,0,-3.9706,0,0
2020-03-17,5950,6790,5950,6610,260399,0,1.2251,0,0
2020-03-18,6720,6830,5980,5980,317731,0,-9.531,0,0
2020-03-19,5900,6180,4840,4900,576872,0,-18.0602,0,0
2020-03-20,4900,6170,4845,6170,347343,0,25.9184,0,0
2020-03-23,5400,5400,5010,5200,343694,0,-15.7212,0,0
2020-03-24,5400,5770,5220,5510,206133,0,5.9615,0,0
2020-03-25,5770,6260,5660,5880,413560,0,6.7151,0,0
2020-03-26,6000,6340,5680,5860,395356,0,-0.3401,0,0
2020-03-27,6130,6310,5800,5970,243926,0,1.8771,0,0
2020-03-30,5820,6270,5600,6140,183580,0,2.8476,0,0
2020-03-31,6380,6830,6250,6540,333137,0,6.5147,0,0
2020-04-01,6530,6790,6310,6430,218203,0,-1.682,0,0
2020-04-02,6430,6570,6200,6540,154846,0,1.7107,0,0
2020-04-03,6590,6700,6390,6490,204826,0,-0.7645,0,0
2020-04-06,6490,6980,6480,6800,246556,0,4.7766,0,0
2020-04-07,7070,7100,6730,6870,280818,0,1.0294,0,0
2020-04-08,6900,6980,6770,6870,211752,0,0.0,0,0
2020-04-09,6980,7050,6830,7030,297451,0,2.329,0,0
2020-04-10,7070,7170,6750,7030,220322,0,0.0,0,0
2020-04-13,7020,7040,6880,6890,151216,0,-1.9915,0,0
2020-04-14,6970,7090,6890,6980,179249,0,1.3062,0,0
2020-04-16,6910,7230,6710,7220,378862,0,3.4384,0,0
2020-04-17,7270,7670,7260,7400,342642,0,2.4931,0,0
2020-04-20,7420,7820,7420,7690,285197,0,3.9189,0,0
2020-04-21,7760,8250,7310,8040,600366,0,4.5514,0,0
2020-04-22,7880,8290,7720,8270,228274,0,2.8607,0,0
2020-04-23,8280,8840,8210,8500,308083,0,2.7811,0,0
2020-04-24,8500,8680,7710,8040,272619,0,-5.4118,0,0
2020-04-27,8050,8600,8050,8260,446599,0,2.7363,0,0
2020-04-28,8550,8580,8080,8140,338052,0,-1.4528,0,0
2020-04-29,8200,8330,8140,8250,250562,0,1.3514,0,0
2020-05-04,8160,8250,7620,7890,290947,0,-4.3636,0,0
2020-05-06,8060,8060,7810,7990,117610,0,1.2674,0,0
2020-05-07,7920,8120,7920,8050,89643,0,0.7509,0,0
2020-05-08,8140,8160,8040,8080,124968,0,0.3727,0,0
2020-05-11,8310,8480,8090,8140,256683,0,0.7426,0,0
2020-05-12,8210,8220,7930,8080,108171,0,-0.7371,0,0
2020-05-13,7880,8030,7870,7990,96222,0,-1.1139,0,0
2020-05-14,7950,7950,7710,7710,191329,0,-3.5044,0,0
2020-05-15,7770,7840,7510,7540,169750,0,-2.2049,0,0
2020-05-18,7610,7620,7390,7480,175388,0,-0.7958,0,0
2020-05-19,7610,8320,7610,8180,594350,0,9.3583,0,0
2020-05-20,8100,8330,8040,8210,230386,0,0.3667,0,0
2020-05-21,8300,8940,8280,8540,660218,0,4.0195,0,0
2020-05-22,8550,8580,8080,8130,293747,0,-4.8009,0,0
2020-05-25,8190,8200,8030,8160,112179,0,0.369,0,0
2020-05-26,8160,8430,8010,8320,225733,0,1.9608,0,0
2020-05-27,8390,9380,8360,8820,1119706,0,6.0096,0,0
2020-05-28,8860,9070,8370,8510,466392,0,-3.5147,0,0
2020-05-29,8460,8520,8210,8270,228193,0,-2.8202,0,0
2020-06-01,8270,8860,8270,8850,304051,0,7.0133,0,0
2020-06-02,9330,9460,8820,8920,587354,0,0.791,0,0
2020-06-03,9060,9590,8960,9530,736432,0,6.8386,0,0
2020-06-04,9590,9890,9120,9180,569189,0,-3.6726,0,0
2020-06-05,9210,9250,9010,9230,250994,0,0.5447,0,0
2020-06-08,9400,9410,9200,9250,216318,0,0.2167,0,0
2020-06-09,9250,9440,8880,9030,464305,0,-2.3784,0,0
2020-06-10,9030,9030,8760,8800,330574,0,-2.5471,0,0
2020-06-11,8860,8900,8520,8600,372929,0,-2.2727,0,0
2020-06-12,7920,8230,7920,8150,527659,0,-5.2326,0,0
2020-06-15,8100,8190,7620,7650,294738,0,-6.135,0,0
2020-06-16,7810,8110,7810,8040,289688,0,5.098,0,0
2020-06-17,7930,8060,7710,7870,305828,0,-2.1144,0,0
2020-06-18,7800,7910,7730,7770,220641,0,-1.2706,0,0
2020-06-19,7810,7970,7690,7890,296914,0,1.5444,0,0
2020-06-22,7910,8030,7640,7710,300615,0,-2.2814,0,0
2020-06-23,7770,7840,7550,7610,215652,0,-1.297,0,0
2020-06-24,7690,7870,7660,7830,175828,0,2.8909,0,0
2020-06-25,7700,7800,7610,7740,145292,0,-1.1494,0,0
2020-06-26,7790,7860,7680,7820,85361,0,1.0336,0,0
2020-06-29,7680,7800,7580,7600,107801,0,-2.8133,0,0
2020-06-30,7720,8090,7660,7920,212829,0,4.2105,0,0
2020-07-01,8050,8080,7700,7730,176043,0,-2.399,0,0
2020-07-02,7720,7830,7710,7800,64466,0,0.9056,0,0
2020-07-03,7870,7870,7670,7780,59937,0,-0.2564,0,0
2020-07-06,7800,8100,7710,8060,174457,0,3.599,0,0
2020-07-07,8170,8400,8040,8100,274415,0,0.4963,0,0
2020-07-08,8250,8440,8160,8240,196142,0,1.7284,0,0
2020-07-09,8320,8360,8140,8250,98370,0,0.1214,0,0
2020-07-10,8180,8350,7940,8260,183196,0,0.1212,0,0
2020-07-13,8340,8340,8180,8250,112474,0,-0.1211,0,0
2020-07-14,8100,8100,7930,8000,195293,0,-3.0303,0,0
2020-07-15,8080,8740,8080,8500,660066,0,6.25,0,0
2020-07-16,8510,8600,8390,8500,186487,0,0.0,0,0
2020-07-17,8500,8550,8190,8480,234545,0,-0.2353,0,0
2020-07-20,8550,8580,8250,8410,120874,0,-0.8255,0,0
2020-07-21,8410,9800,8380,9720,2096453,0,15.5767,0,0
2020-07-22,9690,10300,9490,10000,1628138,0,2.8807,0,0
2020-07-23,10000,10200,9530,9600,760638,0,-4.0,0,0
2020-07-24,9460,9780,9260,9410,401965,0,-1.9792,0,0
2020-07-27,9580,10400,9510,10300,1442451,0,9.458,0,0
2020-07-28,10450,10750,9980,10050,901333,0,-2.4272,0,0
2020-07-29,10050,11700,10050,11600,3431354,0,15.4229,0,0
2020-07-30,11900,13000,11300,12400,3648370,0,6.8966,0,0
2020-07-31,12400,12850,12100,12450,1136925,0,0.4032,0,0
2020-08-03,12100,12450,11800,12350,975201,0,-0.8032,0,0
2020-08-04,12200,12700,12200,12450,718828,0,0.8097,0,0
2020-08-05,12550,12550,11850,12200,815064,0,-2.008,0,0
2020-08-06,12200,12750,11950,12600,951920,0,3.2787,0,0
2020-08-07,12550,12600,12150,12250,596474,0,-2.7778,0,0
2020-08-10,12250,12900,11950,12450,759511,0,1.6327,0,0
2020-08-11,12450,12600,12050,12350,487173,0,-0.8032,0,0
2020-08-12,12300,12550,11500,11800,846854,0,-4.4534,0,0
2020-08-13,11650,12500,11250,12200,1095364,0,3.3898,0,0
2020-08-14,12000,12450,11700,11900,476747,0,-2.459,0,0
2020-08-18,11600,12000,10750,10900,720196,0,-8.4034,0,0
2020-08-19,10900,11450,10800,11150,399647,0,2.2936,0,0
2020-08-20,10950,11300,10350,10450,539705,0,-6.278,0,0
2020-08-21,10650,10850,10300,10650,356272,0,1.9139,0,0
2020-08-24,10600,11350,10300,11050,279312,0,3.7559,0,0
2020-08-25,11350,12250,11300,12050,729324,0,9.0498,0,0
2020-08-26,12100,12300,11750,11800,436885,0,-2.0747,0,0
2020-08-27,11800,11800,11200,11200,432174,0,-5.0847,0,0
2020-08-28,11350,12000,11300,11500,355658,0,2.6786,0,0
2020-08-31,11750,12350,11600,11750,596801,0,2.1739,0,0
2020-09-01,11900,12250,11700,12150,469487,0,3.4043,0,0
2020-09-02,12300,12350,11850,12250,368914,0,0.823,0,0
2020-09-03,12350,13650,12100,13550,2045449,0,10.6122,0,0
2020-09-04,12850,17350,12800,15850,8210775,0,16.9742,0,0
2020-09-07,16300,18000,15850,17950,4434119,0,13.2492,0,0
2020-09-08,18300,18450,16850,17550,2073290,0,-2.2284,0,0
2020-09-09,17150,18500,17100,17400,3766195,0,-0.8547,0,0
2020-09-10,18000,20800,17400,19250,6868595,0,10.6322,0,0
2020-09-11,19050,20100,18700,18850,1713805,0,-2.0779,0,0
2020-09-14,18800,18850,17700,17700,1266699,0,-6.1008,0,0
2020-09-15,17850,18400,17250,18300,1133100,0,3.3898,0,0
2020-09-16,18000,18450,17300,17500,742267,0,-4.3716,0,0
2020-09-17,17550,18550,17450,17950,949909,0,2.5714,0,0
2020-09-18,18050,18300,17200,17800,572246,0,-0.8357,0,0
2020-09-21,17800,18150,16600,16850,618425,0,-5.3371,0,0
